time_s,voltage_v
8.903151035308837891e+00,2.543253009707094225e+00
8.905152559280395508e+00,2.543666069944628294e+00
8.907151222229003906e+00,2.544233506230533681e+00
8.909152507781982422e+00,2.544904058564192884e+00
8.911150693893432617e+00,2.545520966711159350e+00
8.913153171539306641e+00,2.545926278343948912e+00
8.915150165557861328e+00,2.546153372067614828e+00
8.917151927947998047e+00,2.545871442064218559e+00
8.919149637222290039e+00,2.546396559047288566e+00
8.921151399612426758e+00,2.546539610211802529e+00
8.923150539398193359e+00,2.546488946257703834e+00
8.925151586532592773e+00,2.547374075338134425e+00
8.927149057388305664e+00,2.547499245107084143e+00
8.929151296615600586e+00,2.547218507196725490e+00
8.931149244308471680e+00,2.548076814183809269e+00
8.933151721954345703e+00,2.549180096290123210e+00
8.935148477554321289e+00,2.549322551408118365e+00
8.937150955200195312e+00,2.549451893502699740e+00
8.939148426055908203e+00,2.549364274664434937e+00
8.941149950027465820e+00,2.549698656761486326e+00
8.943148851394653320e+00,2.549769586297224500e+00
8.945150136947631836e+00,2.549896544205730642e+00
8.947147846221923828e+00,2.550332850257498229e+00
8.949150085449218750e+00,2.549948400252866954e+00
8.951147079467773438e+00,2.549256986291049465e+00
8.953149318695068359e+00,2.550012177230379429e+00
8.955146789550781250e+00,2.550452655607778674e+00
8.957148790359497070e+00,2.550865715845312742e+00
8.959147214889526367e+00,2.550848430496267305e+00
8.961148262023925781e+00,2.551757401437449779e+00
8.963146686553955078e+00,2.551211422826221487e+00
8.965148687362670898e+00,2.551537460272009561e+00
8.967146873474121094e+00,2.551772302600419984e+00
8.969147920608520508e+00,2.551858133299128362e+00
8.971145629882812500e+00,2.552114433302215879e+00
8.973147392272949219e+00,2.552389210747386450e+00
8.975145101547241211e+00,2.552267617257549581e+00
8.977146863937377930e+00,2.552712864007099292e+00
8.979144811630249023e+00,2.554087943325989762e+00
8.981147289276123047e+00,2.553000754475683642e+00
8.983145475387573242e+00,2.552764720054235603e+00
8.985146045684814453e+00,2.552203244233518298e+00
8.987143993377685547e+00,2.552802270984920519e+00
8.989146232604980469e+00,2.552822536566559997e+00
8.991144180297851562e+00,2.553859657509286230e+00
8.993145942687988281e+00,2.553178376338288480e+00
8.995143175125122070e+00,2.553589052389747316e+00
8.997145414352416992e+00,2.553068703778827775e+00
8.999143362045288086e+00,2.553236192850612873e+00
9.001145601272583008e+00,2.553416794945811752e+00
9.003143310546875000e+00,2.553903764951678035e+00
9.005144596099853516e+00,2.553283280525598720e+00
9.007142543792724609e+00,2.553850716811504107e+00
9.009144783020019531e+00,2.554282254491121229e+00
9.011142253875732422e+00,2.554508752168268337e+00
9.013144254684448242e+00,2.554784721706476525e+00
9.015142202377319336e+00,2.554365104957235566e+00
9.017143726348876953e+00,2.553326791921471717e+00
9.019142389297485352e+00,2.554056948907011737e+00
9.021143913269042969e+00,2.554254836351256053e+00
9.023142099380493164e+00,2.554187483094630728e+00
9.025144100189208984e+00,2.554536170308133514e+00
9.027140855789184570e+00,2.553546733086911935e+00
9.029144048690795898e+00,2.553533620063498155e+00
9.031141281127929688e+00,2.553333348433178607e+00
9.033142805099487305e+00,2.553719586577366307e+00
9.035140275955200195e+00,2.553071087964903008e+00
9.037142038345336914e+00,2.553634947971695546e+00
9.039139509201049805e+00,2.553278512153448254e+00
9.041141748428344727e+00,2.553636736111251970e+00
9.043140411376953125e+00,2.553389376805946576e+00
9.045143365859985352e+00,2.552702731216279552e+00
9.047139644622802734e+00,2.552827304938710462e+00
9.049141645431518555e+00,2.552812403775740258e+00
9.051138639450073242e+00,2.552858299357688487e+00
9.053143501281738281e+00,2.550777500960529132e+00
9.055138826370239258e+00,2.552091187487982360e+00
9.057141065597534180e+00,2.551532095853340287e+00
9.059138298034667969e+00,2.551799124693766352e+00
9.061140775680541992e+00,2.551828927019706761e+00
9.063138484954833984e+00,2.551295465385373440e+00
9.065140247344970703e+00,2.551558917946686655e+00
9.067148447036743164e+00,2.551374739572374928e+00
9.069140672683715820e+00,2.548441594653319875e+00
9.071137905120849609e+00,2.549148505824626376e+00
9.073136806488037109e+00,2.549910253275663230e+00
9.075137138366699219e+00,2.550143903511036036e+00
9.077136278152465820e+00,2.549076384195850586e+00
9.079135894775390625e+00,2.549374407455254676e+00
9.081137418746948242e+00,2.548059528834763832e+00
9.083137989044189453e+00,2.548922008147479268e+00
9.085138559341430664e+00,2.548284238372354515e+00
9.087136507034301758e+00,2.548001116275920630e+00
9.089138269424438477e+00,2.548386758373589522e+00
9.091135740280151367e+00,2.548181718371119509e+00
9.093139886856079102e+00,2.549351161641021157e+00
9.095135688781738281e+00,2.548485106049192872e+00
9.097137451171875000e+00,2.548328345814746321e+00
9.099135398864746094e+00,2.548168605347705729e+00
9.101137161254882812e+00,2.547886675344309459e+00
9.103135585784912109e+00,2.548208540464465877e+00
9.105137348175048828e+00,2.547067707427467020e+00
9.107134819030761719e+00,2.547926014414550799e+00
9.109136819839477539e+00,2.547677463016207788e+00
9.111134767532348633e+00,2.548051184183500517e+00
9.113136529922485352e+00,2.548302119767918761e+00
9.115133523941040039e+00,2.547654217201974269e+00
9.117136478424072266e+00,2.547911113251580595e+00
9.119133472442626953e+00,2.547592228364018219e+00
9.121219396591186523e+00,2.547153538126175398e+00
9.123538494110107422e+00,2.547450965339060680e+00
9.128452777862548828e+00,2.556318349399369971e+00
9.133452177047729492e+00,2.569928475609835949e+00
9.138449907302856445e+00,2.580228755501360549e+00
9.143446445465087891e+00,2.589298795378064622e+00
9.148449182510375977e+00,2.596786331747332977e+00
9.153449535369873047e+00,2.602199626231148866e+00
9.158445835113525391e+00,2.606187773488494397e+00
9.163443803787231445e+00,2.609250856548649633e+00
9.168443918228149414e+00,2.610519839587192692e+00
9.173446893692016602e+00,2.610450102144492135e+00
9.178443908691406250e+00,2.609049392825292468e+00
9.183441400527954102e+00,2.597859811527706508e+00
9.188442230224609375e+00,2.589054416305353268e+00
9.193447351455688477e+00,2.582464525993410032e+00
9.198443174362182617e+00,2.614854289871965776e+00
9.203442573547363281e+00,2.569773503514945823e+00
9.208440780639648438e+00,2.562631674126586212e+00
9.213446378707885742e+00,2.557147450107032149e+00
9.218441247940063477e+00,2.551878994927286648e+00
9.223437070846557617e+00,2.546762531609836788e+00
9.228114843368530273e+00,2.540026609900785548e+00
9.232017040252685547e+00,2.541405265498788868e+00
9.236016988754272461e+00,2.577776024076464445e+00
9.240015029907226562e+00,2.575003215670968792e+00
9.244015216827392578e+00,2.574237295894300281e+00
9.248015403747558594e+00,2.571829864004834043e+00
9.252013444900512695e+00,2.531577650496679599e+00
9.256014823913574219e+00,2.530426684668861004e+00
9.260013818740844727e+00,2.529234591631244644e+00
9.264013767242431641e+00,2.528829876044973890e+00
9.268027067184448242e+00,2.539092605005813130e+00
9.272011518478393555e+00,2.542915647377448796e+00
9.276009798049926758e+00,2.546100919973959709e+00
9.280007600784301758e+00,2.547850912553180969e+00
9.284013509750366211e+00,2.551963037486438601e+00
9.288011550903320312e+00,2.553661770065041914e+00
9.292010307312011719e+00,2.555103606594038901e+00
9.296011447906494141e+00,2.556887573824831783e+00
9.300012826919555664e+00,2.559088773618790391e+00
9.304010868072509766e+00,2.560393519448461497e+00
9.308009624481201172e+00,2.560642666893323316e+00
9.312009096145629883e+00,2.561591572951265938e+00
9.316009759902954102e+00,2.562184639237480077e+00
9.320008039474487305e+00,2.563653297859823432e+00
